method_a,method_b,benchmark,condition,metric,value_a,value_b,difference,ci_lower,ci_upper,p_value,significant,effect_size,test_name
r2v@0.1,slm_only,humaneval,noisy,success_rate,1.0,0.918918918918919,0.08108108108108103,0.05405405405405406,0.10810810810810811,5.623957756162312e-07,True,,mcnemar
r2v@0.1,llm_only,humaneval,noisy,success_rate,1.0,1.0,0.0,0.0,0.0,1.0,False,,mcnemar
r2v@0.1,entropy_router,humaneval,noisy,success_rate,1.0,0.9519519519519519,0.048048048048048075,0.02702702702702703,0.07207207207207207,3.0517578125e-05,True,,mcnemar
r2v@0.1,oracle_router,humaneval,noisy,success_rate,1.0,1.0,0.0,0.0,0.0,1.0,False,,mcnemar
r2v@0.1,heuristic_router,humaneval,noisy,success_rate,1.0,0.990990990990991,0.009009009009009028,0.0,0.021021021021021023,0.25,False,,mcnemar
r2v@0.1,verifier_router,humaneval,noisy,success_rate,1.0,0.9819819819819819,0.018018018018018056,0.006006006006006006,0.03303303303303303,0.03125,True,,mcnemar
r2v@0.2,slm_only,humaneval,noisy,success_rate,0.9279279279279279,0.918918918918919,0.009009009009008917,0.0,0.021021021021021023,0.25,False,,mcnemar
r2v@0.2,llm_only,humaneval,noisy,success_rate,0.9279279279279279,1.0,-0.07207207207207211,-0.0990990990990991,-0.04504504504504504,1.1920928955078125e-07,True,,mcnemar
r2v@0.2,entropy_router,humaneval,noisy,success_rate,0.9279279279279279,0.9519519519519519,-0.024024024024024038,-0.04504504504504504,-0.006006006006006006,0.021484375,True,,mcnemar
r2v@0.2,oracle_router,humaneval,noisy,success_rate,0.9279279279279279,1.0,-0.07207207207207211,-0.0990990990990991,-0.04504504504504504,1.1920928955078125e-07,True,,mcnemar
r2v@0.2,heuristic_router,humaneval,noisy,success_rate,0.9279279279279279,0.990990990990991,-0.06306306306306309,-0.09009009009009009,-0.036036036036036036,9.5367431640625e-07,True,,mcnemar
r2v@0.2,verifier_router,humaneval,noisy,success_rate,0.9279279279279279,0.9819819819819819,-0.05405405405405406,-0.07807807807807808,-0.03003003003003003,4.00543212890625e-05,True,,mcnemar
r2v@0.3,slm_only,humaneval,noisy,success_rate,0.924924924924925,0.918918918918919,0.006006006006005982,0.0,0.015015015015015015,0.5,False,,mcnemar
r2v@0.3,llm_only,humaneval,noisy,success_rate,0.924924924924925,1.0,-0.07507507507507505,-0.1021021021021021,-0.04804804804804805,1.586656303897982e-06,True,,mcnemar
r2v@0.3,entropy_router,humaneval,noisy,success_rate,0.924924924924925,0.9519519519519519,-0.027027027027026973,-0.04804804804804805,-0.009009009009009009,0.01171875,True,,mcnemar
r2v@0.3,oracle_router,humaneval,noisy,success_rate,0.924924924924925,1.0,-0.07507507507507505,-0.1021021021021021,-0.04804804804804805,1.586656303897982e-06,True,,mcnemar
r2v@0.3,heuristic_router,humaneval,noisy,success_rate,0.924924924924925,0.990990990990991,-0.06606606606606602,-0.09309309309309309,-0.042042042042042045,4.76837158203125e-07,True,,mcnemar
r2v@0.3,verifier_router,humaneval,noisy,success_rate,0.924924924924925,0.9819819819819819,-0.05705705705705699,-0.08408408408408409,-0.03303303303303303,2.09808349609375e-05,True,,mcnemar
r2v@0.4,slm_only,humaneval,noisy,success_rate,0.924924924924925,0.918918918918919,0.006006006006005982,0.0,0.015015015015015015,0.5,False,,mcnemar
r2v@0.4,llm_only,humaneval,noisy,success_rate,0.924924924924925,1.0,-0.07507507507507505,-0.1021021021021021,-0.04804804804804805,1.586656303897982e-06,True,,mcnemar
r2v@0.4,entropy_router,humaneval,noisy,success_rate,0.924924924924925,0.9519519519519519,-0.027027027027026973,-0.04804804804804805,-0.009009009009009009,0.01171875,True,,mcnemar
r2v@0.4,oracle_router,humaneval,noisy,success_rate,0.924924924924925,1.0,-0.07507507507507505,-0.1021021021021021,-0.04804804804804805,1.586656303897982e-06,True,,mcnemar
r2v@0.4,heuristic_router,humaneval,noisy,success_rate,0.924924924924925,0.990990990990991,-0.06606606606606602,-0.09309309309309309,-0.042042042042042045,4.76837158203125e-07,True,,mcnemar
r2v@0.4,verifier_router,humaneval,noisy,success_rate,0.924924924924925,0.9819819819819819,-0.05705705705705699,-0.08408408408408409,-0.03303303303303303,2.09808349609375e-05,True,,mcnemar
r2v@0.5,slm_only,humaneval,noisy,success_rate,0.924924924924925,0.918918918918919,0.006006006006005982,0.0,0.015015015015015015,0.5,False,,mcnemar
r2v@0.5,llm_only,humaneval,noisy,success_rate,0.924924924924925,1.0,-0.07507507507507505,-0.1021021021021021,-0.04804804804804805,1.586656303897982e-06,True,,mcnemar
r2v@0.5,entropy_router,humaneval,noisy,success_rate,0.924924924924925,0.9519519519519519,-0.027027027027026973,-0.04804804804804805,-0.009009009009009009,0.01171875,True,,mcnemar
r2v@0.5,oracle_router,humaneval,noisy,success_rate,0.924924924924925,1.0,-0.07507507507507505,-0.1021021021021021,-0.04804804804804805,1.586656303897982e-06,True,,mcnemar
r2v@0.5,heuristic_router,humaneval,noisy,success_rate,0.924924924924925,0.990990990990991,-0.06606606606606602,-0.09309309309309309,-0.042042042042042045,4.76837158203125e-07,True,,mcnemar
r2v@0.5,verifier_router,humaneval,noisy,success_rate,0.924924924924925,0.9819819819819819,-0.05705705705705699,-0.08408408408408409,-0.03303303303303303,2.09808349609375e-05,True,,mcnemar
r2v@0.6,slm_only,humaneval,noisy,success_rate,0.924924924924925,0.918918918918919,0.006006006006005982,0.0,0.015015015015015015,0.5,False,,mcnemar
r2v@0.6,llm_only,humaneval,noisy,success_rate,0.924924924924925,1.0,-0.07507507507507505,-0.1021021021021021,-0.04804804804804805,1.586656303897982e-06,True,,mcnemar
r2v@0.6,entropy_router,humaneval,noisy,success_rate,0.924924924924925,0.9519519519519519,-0.027027027027026973,-0.04804804804804805,-0.009009009009009009,0.01171875,True,,mcnemar
