method_a,method_b,benchmark,condition,metric,value_a,value_b,difference,ci_lower,ci_upper,p_value,significant,effect_size,test_name
r2v@0.1,slm_only,humaneval,noisy,success_rate,0.996996996996997,0.918918918918919,0.07807807807807798,0.05105105105105105,0.10510510510510511,9.443043861301348e-07,True,,mcnemar
r2v@0.1,llm_only,humaneval,noisy,success_rate,0.996996996996997,1.0,-0.0030030030030030463,-0.009009009009009009,0.0,1.0,False,,mcnemar
r2v@0.1,entropy_router,humaneval,noisy,success_rate,0.996996996996997,0.9429429429429429,0.05405405405405406,0.03003003003003003,0.07807807807807808,7.62939453125e-06,True,,mcnemar
r2v@0.1,oracle_router,humaneval,noisy,success_rate,0.996996996996997,1.0,-0.0030030030030030463,-0.009009009009009009,0.0,1.0,False,,mcnemar
r2v@0.1,heuristic_router,humaneval,noisy,success_rate,0.996996996996997,0.984984984984985,0.012012012012011963,0.003003003003003003,0.024024024024024024,0.125,False,,mcnemar
r2v@0.1,verifier_router,humaneval,noisy,success_rate,0.996996996996997,0.975975975975976,0.02102102102102099,0.006006006006006006,0.036036036036036036,0.015625,True,,mcnemar
r2v@0.2,slm_only,humaneval,noisy,success_rate,0.918918918918919,0.918918918918919,0.0,0.0,0.0,1.0,False,,mcnemar
r2v@0.2,llm_only,humaneval,noisy,success_rate,0.918918918918919,1.0,-0.08108108108108103,-0.10810810810810811,-0.05405405405405406,5.623957756162312e-07,True,,mcnemar
r2v@0.2,entropy_router,humaneval,noisy,success_rate,0.918918918918919,0.9429429429429429,-0.024024024024023927,-0.042042042042042045,-0.009009009009009009,0.0078125,True,,mcnemar
r2v@0.2,oracle_router,humaneval,noisy,success_rate,0.918918918918919,1.0,-0.08108108108108103,-0.10810810810810811,-0.05405405405405406,5.623957756162312e-07,True,,mcnemar
r2v@0.2,heuristic_router,humaneval,noisy,success_rate,0.918918918918919,0.984984984984985,-0.06606606606606602,-0.09309309309309309,-0.042042042042042045,4.76837158203125e-07,True,,mcnemar
r2v@0.2,verifier_router,humaneval,noisy,success_rate,0.918918918918919,0.975975975975976,-0.05705705705705699,-0.08108108108108109,-0.035960960960961026,3.814697265625e-06,True,,mcnemar
r2v@0.3,slm_only,humaneval,noisy,success_rate,0.918918918918919,0.918918918918919,0.0,0.0,0.0,1.0,False,,mcnemar
r2v@0.3,llm_only,humaneval,noisy,success_rate,0.918918918918919,1.0,-0.08108108108108103,-0.10810810810810811,-0.05405405405405406,5.623957756162312e-07,True,,mcnemar
r2v@0.3,entropy_router,humaneval,noisy,success_rate,0.918918918918919,0.9429429429429429,-0.024024024024023927,-0.042042042042042045,-0.009009009009009009,0.0078125,True,,mcnemar
r2v@0.3,oracle_router,humaneval,noisy,success_rate,0.918918918918919,1.0,-0.08108108108108103,-0.10810810810810811,-0.05405405405405406,5.623957756162312e-07,True,,mcnemar
r2v@0.3,heuristic_router,humaneval,noisy,success_rate,0.918918918918919,0.984984984984985,-0.06606606606606602,-0.09309309309309309,-0.042042042042042045,4.76837158203125e-07,True,,mcnemar
r2v@0.3,verifier_router,humaneval,noisy,success_rate,0.918918918918919,0.975975975975976,-0.05705705705705699,-0.08108108108108109,-0.035960960960961026,3.814697265625e-06,True,,mcnemar
r2v@0.4,slm_only,humaneval,noisy,success_rate,0.918918918918919,0.918918918918919,0.0,0.0,0.0,1.0,False,,mcnemar
r2v@0.4,llm_only,humaneval,noisy,success_rate,0.918918918918919,1.0,-0.08108108108108103,-0.10810810810810811,-0.05405405405405406,5.623957756162312e-07,True,,mcnemar
r2v@0.4,entropy_router,humaneval,noisy,success_rate,0.918918918918919,0.9429429429429429,-0.024024024024023927,-0.042042042042042045,-0.009009009009009009,0.0078125,True,,mcnemar
r2v@0.4,oracle_router,humaneval,noisy,success_rate,0.918918918918919,1.0,-0.08108108108108103,-0.10810810810810811,-0.05405405405405406,5.623957756162312e-07,True,,mcnemar
r2v@0.4,heuristic_router,humaneval,noisy,success_rate,0.918918918918919,0.984984984984985,-0.06606606606606602,-0.09309309309309309,-0.042042042042042045,4.76837158203125e-07,True,,mcnemar
r2v@0.4,verifier_router,humaneval,noisy,success_rate,0.918918918918919,0.975975975975976,-0.05705705705705699,-0.08108108108108109,-0.035960960960961026,3.814697265625e-06,True,,mcnemar
r2v@0.5,slm_only,humaneval,noisy,success_rate,0.918918918918919,0.918918918918919,0.0,0.0,0.0,1.0,False,,mcnemar
r2v@0.5,llm_only,humaneval,noisy,success_rate,0.918918918918919,1.0,-0.08108108108108103,-0.10810810810810811,-0.05405405405405406,5.623957756162312e-07,True,,mcnemar
r2v@0.5,entropy_router,humaneval,noisy,success_rate,0.918918918918919,0.9429429429429429,-0.024024024024023927,-0.042042042042042045,-0.009009009009009009,0.0078125,True,,mcnemar
r2v@0.5,oracle_router,humaneval,noisy,success_rate,0.918918918918919,1.0,-0.08108108108108103,-0.10810810810810811,-0.05405405405405406,5.623957756162312e-07,True,,mcnemar
r2v@0.5,heuristic_router,humaneval,noisy,success_rate,0.918918918918919,0.984984984984985,-0.06606606606606602,-0.09309309309309309,-0.042042042042042045,4.76837158203125e-07,True,,mcnemar
r2v@0.5,verifier_router,humaneval,noisy,success_rate,0.918918918918919,0.975975975975976,-0.05705705705705699,-0.08108108108108109,-0.035960960960961026,3.814697265625e-06,True,,mcnemar
r2v@0.6,slm_only,humaneval,noisy,success_rate,0.918918918918919,0.918918918918919,0.0,0.0,0.0,1.0,False,,mcnemar
r2v@0.6,llm_only,humaneval,noisy,success_rate,0.918918918918919,1.0,-0.08108108108108103,-0.10810810810810811,-0.05405405405405406,5.623957756162312e-07,True,,mcnemar
r2v@0.6,entropy_router,humaneval,noisy,success_rate,0.918918918918919,0.9429429429429429,-0.024024024024023927,-0.042042042042042045,-0.009009009009009009,0.0078125,True,,mcnemar
r2v@0.6,oracle_router,humaneval,noisy,success_rate,0.918918918918919,1.0,-0.08108108108108103,-0.10810810810810811,-0.05405405405405406,5.623957756162312e-07,True,,mcnemar
r2v@0.6,heuristic_router,humaneval,noisy,success_rate,0.918918918918919,0.984984984984985,-0.06606606606606602,-0.09309309309309309,-0.042042042042042045,4.76837158203125e-07,True,,mcnemar
r2v@0.6,verifier_router,humaneval,noisy,success_rate,0.918918918918919,0.975975975975976,-0.05705705705705699,-0.08108108108108109,-0.035960960960961026,3.814697265625e-06,True,,mcnemar
r2v@0.7,slm_only,humaneval,noisy,success_rate,0.918918918918919,0.918918918918919,0.0,0.0,0.0,1.0,False,,mcnemar
r2v@0.7,llm_only,humaneval,noisy,success_rate,0.918918918918919,1.0,-0.08108108108108103,-0.10810810810810811,-0.05405405405405406,5.623957756162312e-07,True,,mcnemar
r2v@0.7,entropy_router,humaneval,noisy,success_rate,0.918918918918919,0.9429429429429429,-0.024024024024023927,-0.042042042042042045,-0.009009009009009009,0.0078125,True,,mcnemar
r2v@0.7,oracle_router,humaneval,noisy,success_rate,0.918918918918919,1.0,-0.08108108108108103,-0.10810810810810811,-0.05405405405405406,5.623957756162312e-07,True,,mcnemar
r2v@0.7,heuristic_router,humaneval,noisy,success_rate,0.918918918918919,0.984984984984985,-0.06606606606606602,-0.09309309309309309,-0.042042042042042045,4.76837158203125e-07,True,,mcnemar
r2v@0.7,verifier_router,humaneval,noisy,success_rate,0.918918918918919,0.975975975975976,-0.05705705705705699,-0.08108108108108109,-0.035960960960961026,3.814697265625e-06,True,,mcnemar
r2v@0.8,slm_only,humaneval,noisy,success_rate,0.918918918918919,0.918918918918919,0.0,0.0,0.0,1.0,False,,mcnemar
r2v@0.8,llm_only,humaneval,noisy,success_rate,0.918918918918919,1.0,-0.08108108108108103,-0.10810810810810811,-0.05405405405405406,5.623957756162312e-07,True,,mcnemar
r2v@0.8,entropy_router,humaneval,noisy,success_rate,0.918918918918919,0.9429429429429429,-0.024024024024023927,-0.042042042042042045,-0.009009009009009009,0.0078125,True,,mcnemar
r2v@0.8,oracle_router,humaneval,noisy,success_rate,0.918918918918919,1.0,-0.08108108108108103,-0.10810810810810811,-0.05405405405405406,5.623957756162312e-07,True,,mcnemar
r2v@0.8,heuristic_router,humaneval,noisy,success_rate,0.918918918918919,0.984984984984985,-0.06606606606606602,-0.09309309309309309,-0.042042042042042045,4.76837158203125e-07,True,,mcnemar
r2v@0.8,verifier_router,humaneval,noisy,success_rate,0.918918918918919,0.975975975975976,-0.05705705705705699,-0.08108108108108109,-0.035960960960961026,3.814697265625e-06,True,,mcnemar
